id	sample_12_SRR988499_PE	sample_10_SRR988501_PE	sample_8_SRR988503_PE	sample_6_SRR988505_PE	sample_4_SRR988507_PE	sample_11_SRR988500_PE	sample_9_SRR988502_PE	sample_7_SRR988504_PE	sample_5_SRR988506_PE	sample_3_SRR988508_PE	sample_2_SRR988509_PE	sample_1_SRR988510_PE
ENSG00000186399.10	0.462397998	0.591064607	0.390935107	0.580924976	0.440909082	0.190331698	0.212187604	0.495544338	0.089905111	0.198657087	0.728353782	0.444044796
ENSG00000186407.6	0.862131379	0.663700925	0.836324116	0.661812686	0.974971994	0.814247596	0.931457871	1.05422991	0.710117365	0.699837726	1.192567453	1.051538391
ENSG00000186409.13	0.80140371	0.638489257	0.656098202	0.635483747	0.719331287	0.624282096	0.69019608	0.663700925	0.6599162	0.574031268	0.894869657	0.824125834
ENSG00000186416.11	0.850033258	0.790988475	0.733999287	0.882524538	0.966141733	0.652246341	0.870988814	0.482873584	0.662757832	0.759667845	0.874481818	0.788875116
ENSG00000186431.17	1.590061231	1.560384923	1.533644979	1.427972714	1.447623098	1.758609143	1.570426178	1.380934463	1.660201201	1.696356389	1.230704314	1.682325619
ENSG00000186432.7	1.48315921	1.366982976	1.300812794	1.35831564	1.418301291	1.311117843	1.343408594	1.227115083	1.232742063	1.300595484	1.493876111	1.36361198
ENSG00000186446.10	0.301029996	0.23299611	0.278753601	0.380211242	0.46686762	0.247973266	0.45484486	0.559906625	0.198657087	0.120573931	0.521138084	0.271841607
ENSG00000186448.13	0.767155866	0.767155866	0.72427587	0.774516966	0.919078092	0.644438589	0.610660163	0.804139432	0.596597096	0.63748973	0.926856709	0.783188691
ENSG00000186453.11	0.075546961	0.184691431	0.053078443	0.320146286	0.354108439	0	0	0	0	0	0.359835482	0.06069784
ENSG00000186468.11	2.761619666	2.805215313	2.679218876	2.638898399	2.984279717	2.330718079	2.402416153	2.693040679	2.416756969	2.676217911	2.814547235	2.651733397
ENSG00000186469.7	2.164323109	2.092123869	1.828402078	1.861414919	1.921790486	1.634174872	1.518645524	1.72057272	1.472317546	1.795671506	1.984932166	2.026655814
ENSG00000186470.12	1.64384731	1.683587318	1.752048448	1.628695383	1.809088131	1.86003839	1.884965198	1.655042341	1.755646219	1.850523709	1.878866337	1.565729788
ENSG00000186480.11	1.419790586	1.317227349	1.175801633	1.289365952	1.365862215	1.340642378	1.179551791	1.331022171	1.114610984	1.126131407	1.237794993	1.195899652
ENSG00000186481.14	0.707570176	1.027349608	1.007320953	1.168202747	0.492760389	0.342422681	0.340444115	0.956648579	0.44870632	0.656098202	1.364550995	0.99343623
ENSG00000186496.9	0.413299764	0.542825427	0.506505032	0.499687083	0.477121255	0.603144373	0.354108439	0.639486489	0.526339277	0.540329475	0.530199698	0.57863921
ENSG00000186501.13	0.814247596	0.868056362	0.824125834	0.534026106	0.785329835	0.492760389	0.575187845	0.525044807	0.574031268	0.586587305	0.951337519	0.673020907
ENSG00000186517.12	1.681060244	1.699404082	1.606918526	1.60948769	1.585235063	1.448860846	1.389874558	1.474216264	1.408239965	1.465085288	1.761627185	1.703463342
ENSG00000186522.13	0.252853031	0.08278537	0.285557309	0.181843588	0.11058971	0.328379603	0.267171728	0.068185862	0.184691431	0.357934847	0.176091259	0.369215857
ENSG00000186523.13	0.408239965	0.713490543	0.40654018	0.609594409	0.653212514	0.136720567	0.149219113	0.267171728	0.181843588	0.432969291	0.670245853	0.344392274
ENSG00000186529.13	2.075181855	1.816108671	1.931559567	1.846646329	1.680969718	1.591509809	1.600537294	1.418467021	1.583878598	1.698883137	1.588943643	1.738939031
ENSG00000186532.10	0.645422269	0.877371346	0.790988475	0.609594409	0.778874472	0.439332694	0.326335861	0.457881897	0.374748346	0.521138084	1.039414119	0.673941999
ENSG00000186566.10	1.380934463	1.533644979	1.384711743	1.353339095	1.57955496	1.113609151	1.106870544	1.29907126	1.0523091	1.222456337	1.616160313	1.451172158
ENSG00000186567.11	0.181843588	0.367355921	0.525044807	0.45484486	0.326335861	0.096910013	0.222716471	0.093421685	0.149219113	0.127104798	0.665580991	0.139879086
ENSG00000186575.16	0.828659897	0.797959644	0.661812686	0.600972896	0.808210973	0.338456494	0.478566496	0.685741739	0.440909082	0.57863921	0.755874856	0.657055853
ENSG00000186577.10	1.12904506	1.278982117	1.001733713	1.064083436	1.032215703	1.036229544	0.8876173	0.897627091	0.980911938	0.781755375	0.92992956	0.992995098
ENSG00000186591.10	1.617210095	1.74296067	1.65195607	1.758003009	1.719662683	1.565729788	1.633771346	1.740599513	1.704493697	1.60991441	1.653309013	1.727215821
ENSG00000186594.11	0.580924976	0.421603927	0.698970004	0.526339277	0.743509765	0.670245853	0.662757832	0.638489257	0.682145076	0.575187845	0.534026106	0.747411808
ENSG00000186615.9	0.089905111	0.117271296	0.176091259	0.326335861	0.338456494	0	0	0.075546961	0.041392685	0.184691431	0.100370545	0.11058971
ENSG00000186625.12	0.868056362	0.880813592	0.788875116	0.992111488	1.167317335	0.903632516	0.767155866	1.118595365	0.744292983	1.002597981	0.944975908	0.980003372
ENSG00000186628.11	0.100370545	0.285557309	0.222716471	0.187520721	0.198657087	0.071882007	0.049218023	0.394451681	0.113943352	0.139879086	0.290034611	0.133538908
ENSG00000186635.13	1.452706227	1.517459827	1.453471234	1.471731651	1.367169489	1.26810973	1.09131516	1.31302311	1.20790353	1.234517284	1.454082271	1.488973525
ENSG00000186638.14	0.396199347	0.372912003	0.403120521	0.491361694	0.413299764	0.260071388	0.503790683	0.204119983	0.357934847	0.40654018	0.31386722	0.383815366
ENSG00000186642.14	0.190331698	0.439332694	0.305351369	0.127104798	0.103803721	0	0.235528447	0.303196057	0.36361198	0.225309282	0.041392685	0.457881897
ENSG00000186654.19	0.781036939	1.011147361	0.78604121	0.822821645	0.950364854	0.861534411	0.711807229	0.905256049	1.048830087	0.837588438	0.811575006	0.595496222
ENSG00000186660.14	1.485579477	1.463594402	1.426185825	1.406028945	1.564547712	1.314709693	1.204119983	1.430880946	1.237794993	1.374931554	1.411956238	1.452706227
ENSG00000186665.8	0.309630167	0.041392685	0.123851641	0.311753861	0.075546961	0.217483944	0.10720997	0.298853076	0.209515015	0.093421685	0.267171728	0.139879086
ENSG00000186666.5	0.571708832	0.655138435	0.547774705	0.421603927	0.633468456	0.492760389	0.42975228	0.802773725	0.359835482	0.489958479	0.519827994	0.588831726
ENSG00000186687.14	0.798650645	0.766412847	0.608526034	0.673020907	0.797267541	0.557507202	0.56937391	0.737192643	0.754348336	0.73239376	0.897627091	0.7930916
ENSG00000186704.9	0.491361694	0.645422269	0.622214023	0.671172843	0.378397901	0.447158031	0.477121255	0.113943352	0.421603927	0.555094449	0.709269961	0.315970345
ENSG00000186715.9	0.089905111	0.42975228	0.397940009	0.342422681	0.596597096	0.049218023	0.068185862	0.507855872	0.139879086	0.1430148	0.519827994	0.378397901
ENSG00000186716.18	0.904715545	0.936010796	0.698100546	0.970346876	0.862727528	0.44870632	0.403120521	0.42975228	0.390935107	0.701567985	1.086359831	0.790285164
ENSG00000186767.5	0.773786445	0.779596491	0.624282096	0.662757832	0.722633923	0.549003262	0.521138084	0.747411808	0.46834733	0.658011397	0.790988475	0.610660163
ENSG00000186777.10	0.365487985	0.170261715	0.008600172	0	0.290034611	0.158362492	0.021189299	0	0.025305865	0.029383778	0	0.025305865
ENSG00000186787.7	0.187520721	0.551449998	0.387389826	0.201397124	1.082066934	0.45484486	0.50242712	0.217483944	0.365487985	0.572871602	0.71432976	0.503790683
ENSG00000186792.14	0.650307523	0.800029359	0.491361694	0.607455023	0.298853076	0.568201724	0.45331834	0.33243846	0.703291378	0.58546073	0.356025857	0.643452676
ENSG00000186810.7	0.991226076	1.022840611	0.971275849	1.049605613	0.99343623	0.372912003	0.414973348	0.788168371	0.722633923	0.764176132	1.184691431	0.926856709
ENSG00000186812.11	1.218010043	1.172018809	1.176958981	1.158060794	1.169086357	1.141449773	1.036229544	1.203848464	0.976349979	1.164352856	1.342620043	1.113609151
ENSG00000186814.11	1.125806458	1.180125875	1.095169351	1.168497484	1.191730393	0.848804701	0.879669206	0.911690159	0.843232778	1.080626487	1.295127085	1.039810554
ENSG00000186815.11	0.731588765	0.984527313	0.969415912	0.963315511	1.147367108	0.361727836	0.519827994	0.683047038	0.534026106	0.851258349	1.079543007	0.829303773
ENSG00000186818.11	0.787460475	0.938019097	1.024074987	0.644438589	0.722633923	1.141449773	1.174350597	1.154423973	1.069668097	1.016197354	1.118264726	1.063708559
ENSG00000186827.9	0.167317335	0.025305865	0.08278537	0.113943352	0.187520721	0.26245109	0.326335861	0	0.164352856	0.198657087	0.152288344	0.170261715
ENSG00000186834.3	1.390051496	1.427486109	1.320769228	1.34084055	1.370142847	1.244524512	1.032618761	1.262688344	1.148910993	1.224791956	1.48301642	1.334654767
ENSG00000186854.9	1.423900919	1.521530341	1.320146286	1.314920056	1.468051791	1.049605613	0.958085849	1.204119983	0.959994838	1.236033147	1.451479405	1.245265839
ENSG00000186866.15	0.357934847	0.605305046	0.546542663	0.309630167	0.480006943	0.46686762	0.404833717	0.340444115	0.294466226	0.298853076	0.618048097	0.305351369
ENSG00000186871.6	0.551449998	0.495544338	0.480006943	0.474216264	0.675778342	0.187520721	0.311753861	0.525044807	0.31386722	0.404833717	0.532754379	0.460897843
ENSG00000186889.8	0	0.301029996	0.136720567	0	0.123851641	0.086359831	0	0.053078443	0.017033339	0.033423755	0.100370545	0.053078443
ENSG00000186891.12	0.130333768	0.086359831	0.181843588	0	0	0	0.184691431	0.31386722	0.071882007	0.056904851	0.068185862	0.136720567
ENSG00000186908.13	1.671728088	1.658583715	1.57065967	1.623662707	1.624178926	1.562292864	1.510276844	1.602927713	1.541579244	1.609380944	1.715167358	1.695306522
ENSG00000186918.12	1.261024834	1.142702246	0.916453949	1.065206128	1.04060234	0.571708832	0.193124598	1.10754913	0.67669361	0.813580989	1.24723655	1.041787319
ENSG00000186919.11	0.075546961	0.220108088	0.113943352	0.021189299	0.195899652	0	0.158362492	0	0	0.133538908	0.348304863	0.103803721
ENSG00000186951.15	0.662757832	0.651278014	0.557507202	0.588831726	0.582063363	0.382017043	0.252853031	0.46834733	0.330413773	0.536558443	0.921166051	0.597695186
ENSG00000186952.13	0.220108088	0.068185862	0.372912003	0.250420002	0.292256071	0	0	0.225309282	0.167317335	0.276461804	0.338456494	0.344392274
ENSG00000186960.9	0.404833717	0.278753601	0.276461804	0.23299611	0.307496038	0.158362492	0.053078443	0.190331698	0.245512668	0.123851641	0.340444115	0.214843848
ENSG00000186976.13	0.394451681	0.440909082	0.117271296	0.198657087	0.117271296	0	0	0.06069784	0.029383778	0.049218023	0.220108088	0.146128036
ENSG00000187010.17	0.668385917	0.658011397	0.559906625	0.53529412	0.599883072	0.736396502	0.58546073	0.505149978	0.269512944	0.498310554	0.869818208	0.654176542
ENSG00000187017.13	0.372912003	0.474216264	0.505149978	0.588831726	0.056904851	0.478566496	0.683047038	0.173186268	0.654176542	0.651278014	0.51851394	0.424881637
ENSG00000187024.12	0.537819095	0.603144373	0.411619706	0.428134794	0.469822016	0.322219295	0.008600172	0.359835482	0.397940009	0.274157849	0.222716471	0.344392274
ENSG00000187037.7	1.246005904	1.289811839	1.206825876	1.08278537	1.256477206	1.314288661	1.140193679	1.121231455	1.203576775	1.186673867	1.100715087	1.398634325
ENSG00000187049.8	0.769377326	0.901458321	0.960470778	0.793790385	0.946943271	0.86923172	0.525044807	0.794488047	0.607455023	0.784617293	0.806179974	0.725911632
ENSG00000187051.7	1.034628457	1.037824751	1.039017322	0.892651034	0.966141733	0.846955325	0.829303773	1.013258665	0.913813852	0.980911938	0.909556029	0.770115295
ENSG00000187066.7	0.361727836	0.290034611	0.357934847	0.40654018	0.298853076	0.264817823	0.26245109	0.235528447	0.220108088	0.206825876	0.181843588	0.240549248
ENSG00000187080.7	0.053078443	0.133538908	0.06069784	0	0.086359831	0.146128036	0.127104798	0	0.075546961	0.158362492	0.51054501	0.053078443
ENSG00000187091.12	0.737192643	0.56937391	0.675778342	0.625312451	0.878521796	0.555094449	0.432969291	0.521138084	0.471291711	0.418301291	0.670245853	0.619093331
ENSG00000187097.11	0.978636948	0.955206538	0.614897216	0.725911632	0.555094449	0.798650645	0.730782276	0.796574333	0.633468456	0.606381365	0.758154622	0.920645001
ENSG00000187098.13	0.344392274	0.439332694	0.278753601	0.225309282	0.190331698	0.434568904	0.217483944	0.267171728	0.252853031	0.29666519	0.389166084	0.428134794
ENSG00000187109.12	1.801678059	1.898066661	1.983265353	1.987666265	1.992906818	1.966939163	1.906281156	1.854852362	1.870345371	1.972573081	2.055072382	1.771807879
ENSG00000187116.12	1.718750735	1.877371346	1.827433895	1.774662923	1.05422991	1.90719631	2.042536137	1.872039668	2.02596091	1.567849451	1.046495164	1.978271842
ENSG00000187118.11	1.156549151	1.108226656	1.259593879	1.186673867	1.565611725	1.465828815	1.251151343	1.4363217	1.249198357	1.370328008	1.338456494	1.207634367
ENSG00000187134.11	0.243038049	0.255272505	0.029383778	0.120573931	0.008600172	0.127104798	0.149219113	0.290034611	0.089905111	0.155336037	0.336459734	0.093421685
ENSG00000187147.16	1.733999287	1.842858762	1.589502796	1.612783857	1.753429842	1.549861188	1.444669231	1.524396122	1.370142847	1.517591731	1.573103783	1.49248101
ENSG00000187164.16	0.87909588	0.879669206	0.748188027	0.799340549	0.786751422	0.930439595	1.13893394	0.868056362	0.967079734	0.938519725	0.979092901	0.796574333
ENSG00000187166.1	0	0	0.033423755	0.130333768	0	0	0	0.551449998	0	0	0	0.021189299
ENSG00000187172.14	0.117271296	0.222716471	0.419955748	0.369215857	0.596597096	0.149219113	0.294466226	0	0.086359831	0.209515015	0.334453751	0.120573931
ENSG00000187187.12	0.558708571	0.523746467	0.397940009	0.187520721	0.496929648	0.1430148	0.278753601	0.389166084	0.292256071	0.260071388	0.5289167	0.413299764
ENSG00000187189.10	0.974971994	0.897627091	0.781036939	0.826074803	0.998259338	0.575187845	0.7355989	0.737192643	0.498310554	0.600972896	0.967547976	0.815577748
ENSG00000187193.8	0.797267541	0.754348336	0.767155866	0.981818607	1.14113609	0.745074792	0.850646235	1.426185825	0.937016107	1.217483944	0.480006943	1.036229544
ENSG00000187210.11	0.717670503	1.026941628	0.665580991	0.824776462	0.514547753	0.824125834	0.663700925	0.953759692	0.686636269	0.700703717	0.982271233	0.8162413
ENSG00000187231.12	1.087071206	0.919078092	0.992111488	1.039017322	1.000867722	1.528659645	1.389343311	1.15896526	1.382917135	1.407560849	1.046104787	1.152899596
ENSG00000187239.15	1.935053589	1.890309217	1.959423022	1.882524538	1.992332559	1.700617196	1.53058386	1.773347542	1.641672373	1.905093968	2.214234349	1.963787827
ENSG00000187240.12	0.397940009	0.920123326	0.269512944	0.780317312	0.303196057	0.096910013	0.053078443	0.571708832	0.1430148	0.167317335	0.243038049	0.5774918
ENSG00000187243.15	0.093421685	0.318063335	0.250420002	0.447158031	0.307496038	0.029383778	0.238046103	0	0.387389826	0.075546961	0.195899652	0.152288344
ENSG00000187244.9	0.260071388	0.414973348	0.311753861	0.44870632	0.285557309	0.285557309	0.167317335	0.278753601	0.257678575	0.193124598	0.367355921	0.385606274
ENSG00000187257.13	1.43964843	1.36567514	1.26245109	1.272305844	1.29666519	1.312811826	1.237794993	1.259832699	1.194791758	1.244029589	1.456973014	1.303196057
ENSG00000187260.14	0.773786445	0.557507202	0.445604203	0.45484486	0.633468456	0.638489257	0.631443769	0.357934847	0.617000341	0.645422269	0.704150517	0.382017043
ENSG00000187266.12	0.745074792	0.893206753	0.833147112	0.852479994	0.571708832	0.783903579	0.638489257	0.556302501	0.704150517	0.5132176	0.744292983	0.795880017
ENSG00000187325.4	1.24723655	1.079543007	0.924279286	1.106190897	1.039810554	0.844477176	0.797267541	1.063333359	0.788168371	0.903089987	1.141449773	1.202760687
ENSG00000187446.10	1.98842517	2.018159374	2.116242358	2.025551623	1.852601969	1.933537902	1.995284108	1.844539302	1.964825118	1.935154447	1.938319543	2.075656434
ENSG00000187474.4	0.40654018	0.40654018	0.352182518	0.130333768	0.727541257	0.195899652	0.068185862	0.08278537	0.012837225	0.086359831	0.489958479	0.484299839
ENSG00000187475.5	0.086359831	0.240549248	0.408239965	0.311753861	0.432969291	0.552668216	0.737987326	0.158362492	0.57054294	0.36361198	0.797959644	0.506505032
ENSG00000187492.7	0.382017043	0.385606274	0.271841607	0.411619706	0.378397901	0.089905111	0.033423755	0.096910013	0.201397124	0.212187604	0.477121255	0.31386722
ENSG00000187510.6	0.326335861	0.209515015	0.257678575	0.100370545	0.294466226	0.252853031	0.012837225	0	0.127104798	0.336459734	0.322219295	0.361727836
ENSG00000187514.13	3.100325735	3.097552294	2.858753689	2.789460842	3.153927614	2.865198763	2.745582213	3.122314198	2.727264652	2.873041447	2.946403134	2.964103992
ENSG00000187522.12	1.026533265	1.047664195	1.000867722	0.999130541	1.114610984	0.894316063	0.748188027	1.115277591	0.748962861	0.890979597	1.14113609	0.988558957
ENSG00000187531.12	1.019946682	0.983175072	1.017033339	1.020775488	0.942008053	1.084218687	1.098643726	0.90579588	0.919601024	1.041392685	0.826074803	0.814247596
ENSG00000187534.6	0	0.127104798	0.103803721	0	0.029383778	0	0.328379603	0	0	0	0.152288344	0
ENSG00000187535.12	0.08278537	0.255272505	0.06069784	0.079181246	0.204119983	0.049218023	0	0.033423755	0.017033339	0.184691431	0.376576957	0.136720567
ENSG00000187536.4	0.762678564	0.149219113	0.704150517	0.695481676	1.046495164	0	0.146128036	0.152288344	0.190331698	0.305351369	0.931457871	0.695481676
ENSG00000187546.12	0.545307116	0.252853031	0	0.465382851	0.173186268	0.240549248	0.173186268	0	0.086359831	0.173186268	0.380211242	0.67669361
ENSG00000187554.10	0.725094521	0.877946952	0.958563883	0.831869774	0.906873535	1.088136089	1.217483944	0.631443769	0.991669007	0.953276337	0.955206538	1.20790353
ENSG00000187555.13	1.578524605	1.610873	1.546666025	1.57634135	1.622006673	1.433609843	1.357744325	1.315340477	1.311329952	1.582744966	1.790144365	1.643945913
ENSG00000187595.13	0.269512944	0.190331698	0.1430148	0.155336037	0.11058971	0.201397124	0.086359831	0.133538908	0.123851641	0.08278537	0.409933123	0.195899652
ENSG00000187601.4	0.79518459	0.678518379	0.582063363	0.808210973	1.050379756	0.547774705	0.680335513	0.787460475	0.53529412	0.718501689	0.755112266	0.741939078
ENSG00000187605.14	1.312600439	1.262925469	1.257198426	1.188084374	1.237292338	1.075546961	1.06483222	1.011147361	1.075911761	1.105510185	1.336659823	1.193124598
ENSG00000187607.14	0.722633923	1.024074987	0.962369336	0.840733235	0.818885415	0.31386722	0.499687083	0.62324929	0.477121255	0.944482672	1.006466042	0.876217841
ENSG00000187608.7	1.200029267	1.44963265	0.790285164	0.654176542	1.184123354	2.398061594	2.406045996	2.125611372	2.117668941	2.268437552	1.142076461	1.246005904
ENSG00000187609.14	0.29666519	0.315970345	0.301029996	0.217483944	0.278753601	0.257678575	0.029383778	0.285557309	0.079181246	0.139879086	0.281033367	0.243038049
ENSG00000187621.13	1.372727941	1.252853031	1.206556044	1.206015877	1.168202747	0.96425963	0.921166051	0.902546779	0.932473765	1.13001195	1.314288661	1.190611798
ENSG00000187624.8	0.494154594	0.123851641	0.214843848	0.195899652	0.23299611	0.243038049	0.075546961	0.283301229	0.155336037	0.093421685	0.209515015	0.139879086
ENSG00000187626.8	0.396199347	0.498310554	0.612783857	0.505149978	0.617000341	0.519827994	0.320146286	0.525044807	0.431363764	0.413299764	0.711807229	0.541579244
ENSG00000187627.13	1.047664195	1.13481437	0.551449998	0.805500858	0.561101384	1.044147621	1.020775488	0.396199347	0.85308953	0.334453751	0.152288344	0.890979597
ENSG00000187630.13	0.399673721	0.610660163	0.487138375	0.419955748	0.754348336	0.501059262	0.184691431	0.517195898	0.292256071	0.292256071	0.788875116	0.439332694
ENSG00000187650.3	0.901458321	0.958085849	0.741151599	0.64738297	0.8162413	0.444044796	0.390935107	0.745855195	0.503790683	0.688419822	0.857332496	0.747411808
ENSG00000187676.7	0.457881897	0.222716471	0.257678575	0.227886705	0.260071388	0.201397124	0.123851641	0.212187604	0.181843588	0.1430148	0.187520721	0.23299611
ENSG00000187688.13	1.243038049	1.326949994	1.178401342	1.061075324	1.329397879	0.949390007	1.067814511	1.252610341	1.021189299	1.15715444	1.291146762	1.173768823
ENSG00000187695.6	0.212187604	0.041392685	0.390935107	0.357934847	0.167317335	0.247973266	0.100370545	0.206825876	0.230448921	0.053078443	0.294466226	0.283301229
ENSG00000187699.9	1.308137379	1.0923697	1.134495856	1.260071388	1.387389826	1.281260687	1.177247836	1.189770956	1.238547888	1.25139485	1.302547372	1.19893187
ENSG00000187713.6	0.759667845	0.821513528	0.7930916	0.742725131	1.025715384	0.701567985	0.565847819	0.772321707	0.593286067	0.756636108	0.697229343	0.712649702
ENSG00000187715.12	0.276461804	0.240549248	0.269512944	0.257678575	0.320146286	0.045322979	0.103803721	0.274157849	0.161368002	0.164352856	0.440909082	0.217483944
ENSG00000187735.11	1.764400323	1.705179245	1.524006446	1.646109522	1.707485012	1.681331706	1.664547962	1.789228057	1.583652109	1.656289901	1.909502541	1.687261346
ENSG00000187736.11	0.865103975	0.745074792	0.67669361	0.892094603	0.957607287	0.680335513	0.565847819	0.700703717	0.608526034	0.792391689	1.067814511	0.674861141
ENSG00000187741.13	1.192567453	1.341236623	1.153814864	0.91750551	1.212986185	1.38039216	1.437750563	1.380030248	1.212187604	1.44963265	1.002166062	1.212720154
ENSG00000187742.13	1.65195607	1.685741739	1.596267126	1.677515705	1.752662943	1.375663614	1.413802517	1.610234175	1.464936429	1.54863506	1.703549298	1.638589083
ENSG00000187754.8	0	0	0	0.471291711	0	0	0	0	0	0	0	0
ENSG00000187758.6	0.220108088	0	0	0.025305865	0.599883072	0.06069784	0	0	0.093421685	0.045322979	0	0
ENSG00000187762.5	0	0.320146286	0.356025857	0.580924976	0.354108439	0	0.29666519	0	0.206825876	0.36361198	0.619093331	0.330413773
ENSG00000187764.10	2.0757294	2.002209273	2.018950022	1.997735777	1.990294446	1.83828225	1.887842265	1.596487134	1.877256133	1.960185277	2.07228667	1.812043898
ENSG00000187775.15	0.475671188	0.892094603	0.609594409	0.475671188	0.394451681	0.348304863	0.477121255	0.10720997	0.294466226	0.309630167	0.511883361	0.836324116
ENSG00000187778.12	1.111262514	1.129367596	0.981365509	0.909556029	1.122215878	1.034628457	0.871572936	1.125481266	0.760422483	1.035829825	1.055760465	1.019946682
ENSG00000187790.9	0.806179974	0.655138435	0.51054501	0.728353782	0.668385917	0.6599162	0.527629901	0.673020907	0.537819095	0.763427994	0.829946696	0.745074792
ENSG00000187792.4	0.496929648	0.620136055	0.376576957	0.478566496	0.440909082	0.164352856	0.133538908	0.5774918	0.152288344	0.250420002	0.669316881	0.416640507
ENSG00000187796.12	0.591064607	0.309630167	0.193124598	0.238046103	0.336459734	0.146128036	0.178976947	0.354108439	0.120573931	0.260071388	0.250420002	0.298853076
ENSG00000187800.12	0.209515015	0.178976947	0.303196057	0.503790683	0.181843588	0.176091259	0.209515015	0.113943352	0.303196057	0.23299611	0.431363764	0.281033367
ENSG00000187801.13	0.469822016	0.382017043	0.238046103	0.220108088	0.257678575	0.307496038	0.29666519	0.684845362	0.292256071	0.334453751	0.499687083	0.292256071
ENSG00000187808.4	0.487138375	0.631443769	0.527629901	0.555094449	0.342422681	0.572871602	0.618048097	0.796574333	0.741939078	0.67669361	0.519827994	0.419955748
ENSG00000187815.8	0.462397998	0.615950052	0.559906625	0.45484486	0.872156273	0.374748346	0.372912003	0.447158031	0.419955748	0.460897843	0.610660163	0.67669361
ENSG00000187824.7	0.693726949	0.983626287	0.819543936	0.855519156	0.689308859	0.63447727	0.64738297	0.609594409	0.562292864	0.390935107	0.906335042	0.749736316
ENSG00000187837.3	2.241098009	2.147954431	2.099922232	2.09635376	2.331872498	1.872331121	1.809963522	1.960328051	1.890365121	1.987576895	2.016615548	2.139910556
ENSG00000187838.15	0.896526217	1.170848204	0.986323777	1.006893708	1.053078443	0.615950052	0.672097858	0.673020907	0.78604121	0.920645001	0.890421019	0.904715545
ENSG00000187840.4	1.274388796	0.989449818	0.503790683	0.290034611	0.699837726	0.654176542	0.582063363	0.947433722	0.496929648	0.506505032	0.649334859	0.835690571
ENSG00000187860.9	0.198657087	0.195899652	0.271841607	0.247973266	0.206825876	0.053078443	0.127104798	0.411619706	0.123851641	0.245512668	0.394451681	0.257678575
ENSG00000187862.10	0.187520721	0.278753601	0.264817823	0.367355921	0.376576957	0.357934847	0.100370545	0.532754379	0.149219113	0.356025857	0.561101384	0.209515015
ENSG00000187866.7	0.743509765	0.63447727	0.658011397	0.632457292	0.789580712	0.555094449	0.595496222	0.643452676	0.436162647	0.586587305	0.822168079	0.692846919
ENSG00000187912.10	0.776701184	0.62838893	0.69019608	0.583198774	0.683947131	0.390935107	0.324282455	0.445604203	0.220108088	0.367355921	0.713490543	0.703291378
ENSG00000187922.12	0.309630167	0.521138084	0.382017043	0	0.484299839	0.086359831	0.338456494	0.378397901	0.149219113	0.305351369	0.045322979	0.075546961
ENSG00000187950.7	0.161368002	0.056904851	0.252853031	0.075546961	0.330413773	0	0	0.053078443	0	0.176091259	0.130333768	0.008600172
ENSG00000187951.9	0.403120521	0.723455672	0.434568904	0.324282455	0.184691431	0.10720997	0.08278537	0.064457989	0.352182518	0.394451681	0.716003344	0.380211242
ENSG00000187953.9	0.983175072	1.019531685	0.965671971	0.844477176	1.082066934	0.803457116	0.580924976	0.760422483	0.718501689	0.685741739	1.012837225	0.85672889
ENSG00000187954.11	0.636487896	0.758911892	0.879669206	0.701567985	0.696356389	0.561101384	0.46686762	0.677606953	0.563481085	0.7084209	0.606381365	0.605305046
ENSG00000187961.12	0.049218023	0.45484486	0.369215857	0.255272505	0.33243846	0.330413773	0.309630167	0.136720567	0.049218023	0.267171728	0.426511261	0.326335861
ENSG00000187994.12	1.096910013	1.136086097	1.065206128	1.012837225	1.202760687	1.048053173	0.948901761	1.156851901	0.984977126	1.120573931	1.228143608	1.020775488
ENSG00000187997.10	0.117271296	0.324282455	0.235528447	0.164352856	0.127104798	0.556302501	0.318063335	0.164352856	0.432969291	0	0.209515015	0.511883361
ENSG00000188001.8	0.840733235	0.387389826	0.46834733	0.56937391	0.918030337	0.193124598	0.167317335	0.120573931	0.161368002	0.605305046	0.494154594	0.631443769
ENSG00000188002.9	0.656098202	0.767155866	0.808210973	0.747411808	0.932980822	0.495544338	0.501059262	0.703291378	0.828015064	0.460897843	1.03702788	0.777426822
ENSG00000188004.8	0.462397998	0.50242712	0.049218023	0.136720567	0.301029996	0.178976947	0.23299611	0.096910013	0.06069784	0.29666519	0.260071388	0.209515015
ENSG00000188010.11	0.127104798	0	0.152288344	0.198657087	0	0.257678575	0.63748973	0	0.285557309	0.243038049	0.243038049	0.311753861
ENSG00000188015.8	0.440909082	0	0	0.350248018	0	0.184691431	0	0	0	0	0.089905111	0.170261715
ENSG00000188021.8	1.238046103	1.180985581	1.32756326	1.301464073	1.267875419	1.505692507	1.396199347	1.252610341	1.503245771	1.500236475	1.261024834	1.272073788
ENSG00000188026.10	0.324282455	0.376576957	0.204119983	0.385606274	0.100370545	0.130333768	0.260071388	0	0.133538908	0.053078443	0.08278537	0.214843848
ENSG00000188033.8	0.603144373	0.778874472	0.550228353	0.53529412	0.667452953	0.597695186	0.460897843	0.57054294	0.44870632	0.552668216	0.777426822	0.643452676
ENSG00000188038.6	0	0.113943352	0.037426498	0	0	0	0	0	0	0	0.342422681	0
ENSG00000188042.7	1.408579125	1.497344381	1.573219827	1.813447544	1.817895757	1.365487985	1.347915187	1.307496038	1.476686743	1.687172105	1.86569606	1.315130317
